Date,Close_Price,ShortTermMomentum,LongTermMomentum,Hurst,RSI,Position,Signal
2015-10-16 00:00:00-04:00,25.132726669311523,-0.2444438934326172,-0.6518592834472656,0.4668132645830782,47.942725781077655,1.0,
2015-10-19 00:00:00-04:00,25.288896560668945,0.029424667358398438,-0.38930702209472656,0.4795793897859997,54.868538837301564,1.0,0.0
2015-10-20 00:00:00-04:00,25.75062370300293,0.4481468200683594,-0.32593345642089844,0.4834187365959892,69.74465497688139,1.0,0.0
2015-10-21 00:00:00-04:00,25.748363494873047,0.8035087585449219,0.08147811889648438,0.4984461612470702,69.60427049845667,1.0,0.0
2015-10-22 00:00:00-04:00,26.142192840576172,0.8238716125488281,0.2670764923095703,0.4872431709852707,78.86848276308463,-1.0,-2.0
2015-10-23 00:00:00-04:00,26.952489852905273,1.81976318359375,0.9234657287597656,0.48917713711092115,88.15409265783784,-1.0,0.0
2015-10-26 00:00:00-04:00,26.0924015045166,0.8035049438476562,0.1290149688720703,0.48051978926319167,55.68704651298064,1.0,2.0
2015-10-27 00:00:00-04:00,25.927173614501953,0.17654991149902344,0.4775733947753906,0.471095231191412,51.16223864234466,1.0,0.0
2015-10-28 00:00:00-04:00,26.995487213134766,1.2471237182617188,2.310922622680664,0.4679092442919253,70.52117629274386,-1.0,-2.0
2015-10-29 00:00:00-04:00,27.280677795410156,1.1384849548339844,2.3154468536376953,0.4562013726636106,73.96492212134325,-1.0,0.0
2015-10-30 00:00:00-04:00,27.04755210876465,0.095062255859375,2.2452831268310547,0.47510369070621655,66.07742827166246,1.0,2.0
2015-11-02 00:00:00-05:00,27.42780303955078,1.3354015350341797,2.444469451904297,0.4817828558749434,72.13573195146985,-1.0,-2.0
2015-11-03 00:00:00-05:00,27.742416381835938,1.8152427673339844,2.6685409545898438,0.47839929297713985,76.47999862045486,-1.0,0.0
2015-11-04 00:00:00-05:00,27.613401412963867,0.6179141998291016,2.4195709228515625,0.4762935138144147,70.82022431280318,-1.0,0.0
2015-11-05 00:00:00-05:00,27.48611068725586,0.20543289184570312,2.4122352600097656,0.46447644384143105,64.89719550522096,1.0,2.0
2015-11-06 00:00:00-05:00,27.517927169799805,0.47037506103515625,2.7337646484375,0.46889118307196015,65.7910999010391,1.0,0.0
2015-11-09 00:00:00-05:00,27.406551361083984,-0.021251678466796875,2.0293807983398438,0.46970573732296445,59.19505771192295,1.0,0.0
2015-11-10 00:00:00-05:00,26.54277801513672,-1.1996383666992188,1.2833061218261719,0.4580149159283479,30.018835439369084,1.0,0.0
2015-11-11 00:00:00-05:00,26.392757415771484,-1.2206439971923828,1.090280532836914,0.4498311717027833,27.11715945027717,1.0,0.0
2015-11-12 00:00:00-05:00,26.30410385131836,-1.1820068359375,1.3592491149902344,0.4422353915320029,25.309976438618392,1.0,0.0
2015-11-13 00:00:00-05:00,25.535802841186523,-1.9821243286132812,0.2174816131591797,0.4691671648865422,14.698494911479997,1.0,0.0
2015-11-16 00:00:00-05:00,25.954051971435547,-1.4524993896484375,0.8213253021240234,0.4831209572510094,33.63286992965328,1.0,0.0
2015-11-17 00:00:00-05:00,25.842674255371094,-0.700103759765625,0.5537776947021484,0.48815970707336653,31.318818906878036,1.0,0.0
2015-11-18 00:00:00-05:00,26.66098403930664,0.26822662353515625,0.9103603363037109,0.4943581998897431,57.9129924892602,1.0,0.0
2015-11-19 00:00:00-05:00,26.999666213989258,0.6955623626708984,1.251302719116211,0.47966725809187055,64.93696574189684,1.0,0.0
2015-11-20 00:00:00-05:00,27.11787223815918,1.5820693969726562,0.9756793975830078,0.4750530075404866,67.3166464869625,1.0,0.0
2015-11-23 00:00:00-05:00,26.76554298400879,0.8114910125732422,-0.18694686889648438,0.4720324470838399,53.730177966568824,1.0,0.0
2015-11-24 00:00:00-05:00,27.02239418029785,1.1797199249267578,0.92999267578125,0.46688619688031696,60.91809059252168,1.0,0.0
2015-11-25 00:00:00-05:00,26.829185485839844,0.16820144653320312,0.9020118713378906,0.46258599111235865,53.15391569847799,1.0,0.0
2015-11-27 00:00:00-05:00,26.7791805267334,-0.22048568725585938,-0.2163066864013672,0.45005651454149465,51.04900938980623,1.0,0.0
2015-11-30 00:00:00-05:00,26.890560150146484,-0.2273120880126953,-0.3901176452636719,0.4655835456225254,55.910156312168525,1.0,0.0
2015-12-01 00:00:00-05:00,26.67234230041504,-0.09320068359375,-0.3752098083496094,0.47785127863269583,44.97261020240309,1.0,0.0
2015-12-02 00:00:00-05:00,26.431398391723633,-0.5909957885742188,-0.9964046478271484,0.48767930707198454,35.41148470476057,1.0,0.0
2015-12-03 00:00:00-05:00,26.185903549194336,-0.6432819366455078,-1.5565128326416016,0.4929608484734618,27.86620715612537,1.0,0.0
2015-12-04 00:00:00-05:00,27.05649185180664,0.2773113250732422,-0.5569095611572266,0.49607721915790215,62.90407858109342,1.0,0.0
2015-12-07 00:00:00-05:00,26.886011123657227,-0.0045490264892578125,-0.6000995635986328,0.49602215437187713,56.219715017959956,1.0,0.0
2015-12-08 00:00:00-05:00,26.87464714050293,0.20230484008789062,-0.643280029296875,0.49763028130027775,55.726306300411814,1.0,0.0
2015-12-09 00:00:00-05:00,26.2813777923584,-0.15002059936523438,-1.125173568725586,0.473401427080441,35.43286230004969,1.0,0.0
2015-12-10 00:00:00-05:00,26.40639305114746,0.220489501953125,-0.1363849639892578,0.4643735665001939,41.084166110206944,1.0,0.0
2015-12-11 00:00:00-05:00,25.726741790771484,-1.3297500610351562,-0.666015625,0.45426534901167137,25.761344140796822,1.0,0.0
2015-12-14 00:00:00-05:00,25.567623138427734,-1.3183879852294922,-0.736480712890625,0.4695214580606805,23.226280196370126,1.0,0.0
2015-12-15 00:00:00-05:00,25.115280151367188,-1.7593669891357422,-0.42052268981933594,0.4770196075650007,17.2086655202112,1.0,0.0
2015-12-16 00:00:00-05:00,25.308490753173828,-0.9728870391845703,-0.6455612182617188,0.4802821177040365,27.269507898543324,1.0,0.0
2015-12-17 00:00:00-05:00,24.772052764892578,-1.6343402862548828,-1.0706214904785156,0.47064679023621836,19.180333465132463,1.0,0.0
2015-12-18 00:00:00-05:00,24.10149383544922,-1.6252479553222656,-2.559490203857422,0.4726784674091214,13.105752739820304,1.0,0.0
2015-12-21 00:00:00-05:00,24.39698600769043,-1.1706371307373047,-2.602680206298828,0.47353806528597453,26.013024954796677,1.0,0.0
2015-12-22 00:00:00-05:00,24.374263763427734,-0.7410163879394531,-2.7436084747314453,0.46848234645325126,25.646846595308148,1.0,0.0
2015-12-23 00:00:00-05:00,24.687942504882812,-0.6205482482910156,-2.0776004791259766,0.4670828356598344,40.17817588688259,1.0,0.0
2015-12-24 00:00:00-05:00,24.556108474731445,-0.2159442901611328,-2.4662857055664062,0.46714602999898197,36.437055520740756,1.0,0.0
2015-12-28 00:00:00-05:00,24.281064987182617,0.17957115173339844,-2.5481204986572266,0.4605624402682871,29.317904021102024,1.0,0.0
2015-12-29 00:00:00-05:00,24.717496871948242,0.3205108642578125,-2.0616836547851562,0.4801598564894135,49.05920590809026,1.0,0.0
2015-12-30 00:00:00-05:00,24.394710540771484,0.02044677734375,-2.495849609375,0.48959175712078995,38.99123340434773,1.0,0.0
2015-12-31 00:00:00-05:00,23.926464080810547,-0.7614784240722656,-2.745878219604492,0.4943636976376484,28.41664116509547,1.0,0.0
2016-01-04 00:00:00-05:00,23.946918487548828,-0.6091899871826172,-2.4844799041748047,0.4956649488062808,29.461233691168545,1.0,0.0
2016-01-05 00:00:00-05:00,23.346824645996094,-0.9342403411865234,-2.839078903198242,0.49309018205541116,19.191086009112936,1.0,0.0
2016-01-06 00:00:00-05:00,22.889938354492188,-1.8275585174560547,-4.166553497314453,0.5037844127461895,14.41031282993059,-1.0,-2.0
2016-01-07 00:00:00-05:00,21.92387580871582,-2.470834732055664,-4.962135314941406,0.5205000882834334,8.689160295699693,-1.0,0.0
2016-01-08 00:00:00-05:00,22.0398006439209,-1.8866634368896484,-4.834846496582031,0.5029811778683826,13.82122016505464,-1.0,0.0
2016-01-11 00:00:00-05:00,22.396671295166016,-1.5502471923828125,-3.884706497192383,0.49299190704400536,29.145531923924935,1.0,2.0
2016-01-12 00:00:00-05:00,22.721731185913086,-0.6250934600830078,-3.684661865234375,0.48551134529208756,41.07549604953341,1.0,0.0
2016-01-13 00:00:00-05:00,22.137542724609375,-0.7523956298828125,-3.5891990661621094,0.5036347349195672,29.80278550635687,-1.0,-2.0
2016-01-14 00:00:00-05:00,22.621707916259766,0.6978321075439453,-2.9459152221679688,0.5219865641379596,45.34257991032508,1.0,2.0
2016-01-15 00:00:00-05:00,22.078439712524414,0.038639068603515625,-3.0368404388427734,0.5274546679779254,34.59955392091068,1.0,0.0
2016-01-19 00:00:00-05:00,21.97161293029785,-0.42505836486816406,-3.3368778228759766,0.5225991681338443,32.69547923491312,-1.0,-2.0
2016-01-20 00:00:00-05:00,22.00115394592285,-0.7205772399902344,-2.7708988189697266,0.5273047455305241,33.95188294148841,-1.0,0.0
2016-01-21 00:00:00-05:00,21.88977813720703,-0.24776458740234375,-2.2117156982421875,0.5233106939279175,31.206485092671002,-1.0,0.0
2016-01-22 00:00:00-05:00,23.0535945892334,0.4318866729736328,-1.3433914184570312,0.5145537963301191,66.54333004599602,1.0,2.0
2016-01-25 00:00:00-05:00,22.603527069091797,0.5250873565673828,-1.7707366943359375,0.5005057256324165,53.30699709529561,1.0,0.0
2016-01-26 00:00:00-05:00,22.72854995727539,0.7569370269775391,-1.9593925476074219,0.4873283739373966,56.323689079433386,1.0,0.0
2016-01-27 00:00:00-05:00,21.235124588012695,-0.7660293579101562,-3.32098388671875,0.4790144673789461,28.668126853766537,1.0,0.0
2016-01-28 00:00:00-05:00,21.38742446899414,-0.5023536682128906,-2.8936405181884766,0.5067074332137131,32.86991952945941,-1.0,-2.0
2016-01-29 00:00:00-05:00,22.126178741455078,-0.9274158477783203,-2.591318130493164,0.5211898939168605,50.536313964107926,-1.0,0.0
2016-02-01 00:00:00-05:00,21.919326782226562,-0.6842002868652344,-2.475383758544922,0.5312339947825028,46.27407183487921,-1.0,0.0
2016-02-02 00:00:00-05:00,21.4760799407959,-1.2524700164794922,-2.4503841400146484,0.531493245983055,37.74679020597013,-1.0,0.0
2016-02-03 00:00:00-05:00,21.901145935058594,0.6660213470458984,-2.0457725524902344,0.5317043327490839,49.01034953263927,1.0,2.0
2016-02-04 00:00:00-05:00,22.077125549316406,0.6897010803222656,-1.2696990966796875,0.5253461872436793,53.37591252466526,1.0,0.0
2016-02-05 00:00:00-05:00,21.487485885620117,-0.6386928558349609,-1.4024524688720703,0.521510305832952,39.28786054716276,-1.0,-2.0
2016-02-08 00:00:00-05:00,21.713743209838867,-0.2055835723876953,-0.21013259887695312,0.5151217550608969,46.110267623929175,-1.0,0.0
2016-02-09 00:00:00-05:00,21.70917320251465,0.23309326171875,-0.33062744140625,0.5215734837030128,45.979814773923344,1.0,2.0
2016-02-10 00:00:00-05:00,21.544618606567383,-0.35652732849121094,-0.8520526885986328,0.5361727989785638,40.78617270506502,-1.0,-2.0
2016-02-11 00:00:00-05:00,21.414348602294922,-0.6627769470214844,-1.307382583618164,0.5501747647501597,36.6855971772884,-1.0,0.0
2016-02-12 00:00:00-05:00,21.480627059936523,-0.00685882568359375,-0.6569156646728516,0.5688518045646795,40.490603532232136,-1.0,0.0
2016-02-16 00:00:00-05:00,22.086261749267578,0.37251853942871094,-0.5354461669921875,0.5687978029880624,64.7129623881543,1.0,2.0
2016-02-17 00:00:00-05:00,22.42450523376465,0.71533203125,0.3460655212402344,0.5689899430898534,72.52126077139604,1.0,0.0
2016-02-18 00:00:00-05:00,21.999408721923828,0.4547901153564453,0.027795791625976562,0.5786809949017845,53.81417933063612,1.0,0.0
2016-02-19 00:00:00-05:00,21.949140548706055,0.5347919464111328,-0.052013397216796875,0.5687904602459664,51.83765741966545,1.0,0.0
2016-02-22 00:00:00-05:00,22.1411075592041,0.6604804992675781,0.2513294219970703,0.554869548689959,59.02217098605608,1.0,0.0
2016-02-23 00:00:00-05:00,21.640607833862305,-0.44565391540527344,-1.4129867553710938,0.5576206760964756,39.714612743352625,-1.0,-2.0
2016-02-24 00:00:00-05:00,21.962846755981445,-0.4616584777832031,-0.6406803131103516,0.5549981183835359,52.278188442271286,-1.0,0.0
2016-02-25 00:00:00-05:00,22.113685607910156,0.11427688598632812,-0.6148643493652344,0.545309463089685,57.46491918468127,1.0,2.0
2016-02-26 00:00:00-05:00,22.147972106933594,0.19883155822753906,0.9128475189208984,0.5585777330509166,58.73911238923741,1.0,0.0
2016-02-29 00:00:00-05:00,22.097694396972656,-0.04341316223144531,0.7102699279785156,0.5755900930581468,55.68164095984715,1.0,0.0
2016-03-01 00:00:00-05:00,22.97529411315918,1.334686279296875,0.8491153717041016,0.5784360816526136,79.2488510773045,1.0,0.0
2016-03-02 00:00:00-05:00,23.025571823120117,1.0627250671386719,1.1062450408935547,0.5691414225093177,80.01009571115515,1.0,0.0
2016-03-03 00:00:00-05:00,23.196983337402344,1.0832977294921875,1.7209033966064453,0.5750282900328528,82.71270710607624,1.0,0.0
2016-03-04 00:00:00-05:00,23.542078018188477,1.3941059112548828,1.6409320831298828,0.5663226733356581,87.10131373665118,1.0,0.0
2016-03-07 00:00:00-05:00,23.28153419494629,1.1838397979736328,1.2044086456298828,0.5602792623745215,70.26674390557596,1.0,0.0
2016-03-08 00:00:00-05:00,23.08955955505371,0.11426544189453125,1.6020736694335938,0.5551323917972057,59.64855726968,1.0,0.0
2016-03-09 00:00:00-05:00,23.110132217407227,0.08456039428710938,1.3963890075683594,0.5594691428283132,60.44915244731992,1.0,0.0
2016-03-10 00:00:00-05:00,23.121553421020508,-0.07542991638183594,1.4123802185058594,0.5340028721821483,60.98631077312121,1.0,0.0
2016-03-11 00:00:00-05:00,23.37066650390625,-0.17141151428222656,1.8260478973388672,0.5491930128253429,71.52886729092414,-1.0,-2.0
2016-03-14 00:00:00-04:00,23.43008804321289,0.14855384826660156,2.0157394409179688,0.5735544665400507,73.65180459262103,1.0,2.0
2016-03-15 00:00:00-04:00,23.900880813598633,0.8113212585449219,2.4202537536621094,0.5705943637736081,84.84396494248558,1.0,0.0
2016-03-16 00:00:00-04:00,24.218555450439453,1.1084232330322266,2.132293701171875,0.5517478624086501,88.84176670678576,1.0,0.0
2016-03-17 00:00:00-04:00,24.179702758789062,1.0581493377685547,1.755197525024414,0.56622172256793,85.39801362041113,1.0,0.0
